block	 condition	 toneNum	 transition
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 3	 102	 0
 1	 3	 103	 0
 1	 3	 104	 0
 1	 3	 105	 0
 1	 1	 1	 70
 1	 1	 2	 70
 1	 1	 3	 70
 1	 1	 4	 70
 1	 1	 5	 70
 1	 1	 6	 70
 1	 1	 7	 70
 1	 1	 8	 70
 1	 1	 9	 70
 1	 1	 10	 70
 1	 1	 11	 70
 1	 1	 12	 70
 1	 1	 13	 70
 1	 1	 14	 70
 1	 1	 15	 70
 1	 1	 16	 70
 1	 1	 17	 70
 1	 1	 18	 70
 1	 1	 19	 70
 1	 1	 20	 70
 1	 1	 21	 70
 1	 1	 22	 70
 1	 1	 23	 70
 1	 1	 24	 70
 1	 1	 25	 70
 1	 1	 26	 70
 1	 1	 27	 70
 1	 1	 28	 70
 1	 1	 29	 70
 1	 1	 30	 70
 1	 1	 31	 70
 1	 1	 32	 70
 1	 1	 33	 70
 1	 1	 34	 70
 1	 1	 35	 70
 1	 1	 36	 70
 1	 1	 37	 70
 1	 1	 38	 70
 1	 1	 39	 70
 1	 1	 40	 70
 1	 1	 41	 70
 1	 1	 42	 70
 1	 1	 43	 70
 1	 1	 44	 70
 1	 1	 45	 70
 1	 1	 46	 70
 1	 1	 47	 70
 1	 1	 48	 70
 1	 1	 49	 70
 1	 1	 50	 70
 1	 1	 51	 70
 1	 1	 52	 70
 1	 1	 53	 70
 1	 1	 54	 70
 1	 1	 55	 70
 1	 1	 56	 70
 1	 1	 57	 70
 1	 1	 58	 70
 1	 1	 59	 70
 1	 1	 60	 70
 1	 1	 61	 70
 1	 1	 62	 70
 1	 1	 63	 70
 1	 1	 64	 70
 1	 1	 65	 70
 1	 1	 66	 70
 1	 1	 67	 70
 1	 1	 68	 70
 1	 1	 69	 70
 1	 1	 70	 70
 1	 1	 71	 70
 1	 1	 72	 70
 1	 1	 73	 70
 1	 1	 74	 70
 1	 1	 75	 70
 1	 1	 76	 70
 1	 1	 77	 70
 1	 1	 78	 70
 1	 1	 79	 70
 1	 1	 80	 70
 1	 1	 81	 70
 1	 1	 82	 70
 1	 1	 83	 70
 1	 1	 84	 70
 1	 1	 85	 70
 1	 1	 86	 70
 1	 1	 87	 70
 1	 1	 88	 70
 1	 1	 89	 70
 1	 1	 90	 70
 1	 1	 91	 70
 1	 1	 92	 70
 1	 1	 93	 70
 1	 1	 94	 70
 1	 1	 95	 70
 1	 1	 96	 70
 1	 1	 97	 70
 1	 1	 98	 70
 1	 1	 99	 70
 1	 1	 100	 70
 1	 1	 101	 70
 1	 1	 102	 70
 1	 1	 103	 70
 1	 1	 104	 70
 1	 1	 105	 70
 1	 1	 106	 70
 1	 1	 107	 70
 1	 1	 108	 70
 1	 1	 109	 70
 1	 4	 1	 77
 1	 4	 2	 77
 1	 4	 3	 77
 1	 4	 4	 77
 1	 4	 5	 77
 1	 4	 6	 77
 1	 4	 7	 77
 1	 4	 8	 77
 1	 4	 9	 77
 1	 4	 10	 77
 1	 4	 11	 77
 1	 4	 12	 77
 1	 4	 13	 77
 1	 4	 14	 77
 1	 4	 15	 77
 1	 4	 16	 77
 1	 4	 17	 77
 1	 4	 18	 77
 1	 4	 19	 77
 1	 4	 20	 77
 1	 4	 21	 77
 1	 4	 22	 77
 1	 4	 23	 77
 1	 4	 24	 77
 1	 4	 25	 77
 1	 4	 26	 77
 1	 4	 27	 77
 1	 4	 28	 77
 1	 4	 29	 77
 1	 4	 30	 77
 1	 4	 31	 77
 1	 4	 32	 77
 1	 4	 33	 77
 1	 4	 34	 77
 1	 4	 35	 77
 1	 4	 36	 77
 1	 4	 37	 77
 1	 4	 38	 77
 1	 4	 39	 77
 1	 4	 40	 77
 1	 4	 41	 77
 1	 4	 42	 77
 1	 4	 43	 77
 1	 4	 44	 77
 1	 4	 45	 77
 1	 4	 46	 77
 1	 4	 47	 77
 1	 4	 48	 77
 1	 4	 49	 77
 1	 4	 50	 77
 1	 4	 51	 77
 1	 4	 52	 77
 1	 4	 53	 77
 1	 4	 54	 77
 1	 4	 55	 77
 1	 4	 56	 77
 1	 4	 57	 77
 1	 4	 58	 77
 1	 4	 59	 77
 1	 4	 60	 77
 1	 4	 61	 77
 1	 4	 62	 77
 1	 4	 63	 77
 1	 4	 64	 77
 1	 4	 65	 77
 1	 4	 66	 77
 1	 4	 67	 77
 1	 4	 68	 77
 1	 4	 69	 77
 1	 4	 70	 77
 1	 4	 71	 77
 1	 4	 72	 77
 1	 4	 73	 77
 1	 4	 74	 77
 1	 4	 75	 77
 1	 4	 76	 77
 1	 4	 77	 77
 1	 4	 78	 77
 1	 4	 79	 77
 1	 4	 80	 77
 1	 4	 81	 77
 1	 4	 82	 77
 1	 4	 83	 77
 1	 4	 84	 77
 1	 4	 85	 77
 1	 4	 86	 77
 1	 4	 87	 77
 1	 4	 88	 77
 1	 4	 89	 77
 1	 4	 90	 77
 1	 4	 91	 77
 1	 4	 92	 77
 1	 4	 93	 77
 1	 4	 94	 77
 1	 4	 95	 77
 1	 4	 96	 77
 1	 4	 97	 77
 1	 4	 98	 77
 1	 4	 99	 77
 1	 4	 100	 77
 1	 4	 101	 77
 1	 4	 102	 77
 1	 4	 103	 77
 1	 4	 104	 77
 1	 4	 105	 77
 1	 4	 106	 77
 1	 4	 107	 77
 1	 4	 108	 77
 1	 4	 109	 77
 1	 4	 110	 77
 1	 4	 111	 77
 1	 4	 112	 77
 1	 4	 113	 77
 1	 4	 114	 77
 1	 4	 115	 77
 1	 4	 116	 77
 1	 4	 117	 77
 1	 4	 118	 77
 1	 4	 119	 77
 1	 4	 120	 77
 1	 1	 1	 6.100000e+01
 1	 1	 2	 6.100000e+01
 1	 1	 3	 6.100000e+01
 1	 1	 4	 6.100000e+01
 1	 1	 5	 6.100000e+01
 1	 1	 6	 6.100000e+01
 1	 1	 7	 6.100000e+01
 1	 1	 8	 6.100000e+01
 1	 1	 9	 6.100000e+01
 1	 1	 10	 6.100000e+01
 1	 1	 11	 6.100000e+01
 1	 1	 12	 6.100000e+01
 1	 1	 13	 6.100000e+01
 1	 1	 14	 6.100000e+01
 1	 1	 15	 6.100000e+01
 1	 1	 16	 6.100000e+01
 1	 1	 17	 6.100000e+01
 1	 1	 18	 6.100000e+01
 1	 1	 19	 6.100000e+01
 1	 1	 20	 6.100000e+01
 1	 1	 21	 6.100000e+01
 1	 1	 22	 6.100000e+01
 1	 1	 23	 6.100000e+01
 1	 1	 24	 6.100000e+01
 1	 1	 25	 6.100000e+01
 1	 1	 26	 6.100000e+01
 1	 1	 27	 6.100000e+01
 1	 1	 28	 6.100000e+01
 1	 1	 29	 6.100000e+01
 1	 1	 30	 6.100000e+01
 1	 1	 31	 6.100000e+01
 1	 1	 32	 6.100000e+01
 1	 1	 33	 6.100000e+01
 1	 1	 34	 6.100000e+01
 1	 1	 35	 6.100000e+01
 1	 1	 36	 6.100000e+01
 1	 1	 37	 6.100000e+01
 1	 1	 38	 6.100000e+01
 1	 1	 39	 6.100000e+01
 1	 1	 40	 6.100000e+01
 1	 1	 41	 6.100000e+01
 1	 1	 42	 6.100000e+01
 1	 1	 43	 6.100000e+01
 1	 1	 44	 6.100000e+01
 1	 1	 45	 6.100000e+01
 1	 1	 46	 6.100000e+01
 1	 1	 47	 6.100000e+01
 1	 1	 48	 6.100000e+01
 1	 1	 49	 6.100000e+01
 1	 1	 50	 6.100000e+01
 1	 1	 51	 6.100000e+01
 1	 1	 52	 6.100000e+01
 1	 1	 53	 6.100000e+01
 1	 1	 54	 6.100000e+01
 1	 1	 55	 6.100000e+01
 1	 1	 56	 6.100000e+01
 1	 1	 57	 6.100000e+01
 1	 1	 58	 6.100000e+01
 1	 1	 59	 6.100000e+01
 1	 1	 60	 6.100000e+01
 1	 1	 61	 6.100000e+01
 1	 1	 62	 6.100000e+01
 1	 1	 63	 6.100000e+01
 1	 1	 64	 6.100000e+01
 1	 1	 65	 6.100000e+01
 1	 1	 66	 6.100000e+01
 1	 1	 67	 6.100000e+01
 1	 1	 68	 6.100000e+01
 1	 1	 69	 6.100000e+01
 1	 1	 70	 6.100000e+01
 1	 1	 71	 6.100000e+01
 1	 1	 72	 6.100000e+01
 1	 1	 73	 6.100000e+01
 1	 1	 74	 6.100000e+01
 1	 1	 75	 6.100000e+01
 1	 1	 76	 6.100000e+01
 1	 1	 77	 6.100000e+01
 1	 1	 78	 6.100000e+01
 1	 1	 79	 6.100000e+01
 1	 1	 80	 6.100000e+01
 1	 1	 81	 6.100000e+01
 1	 1	 82	 6.100000e+01
 1	 1	 83	 6.100000e+01
 1	 1	 84	 6.100000e+01
 1	 1	 85	 6.100000e+01
 1	 1	 86	 6.100000e+01
 1	 1	 87	 6.100000e+01
 1	 1	 88	 6.100000e+01
 1	 1	 89	 6.100000e+01
 1	 1	 90	 6.100000e+01
 1	 1	 91	 6.100000e+01
 1	 1	 92	 6.100000e+01
 1	 1	 93	 6.100000e+01
 1	 1	 94	 6.100000e+01
 1	 1	 95	 6.100000e+01
 1	 1	 96	 6.100000e+01
 1	 1	 97	 6.100000e+01
 1	 1	 98	 6.100000e+01
 1	 1	 99	 6.100000e+01
 1	 1	 100	 6.100000e+01
 1	 5	 1	 0
 1	 5	 2	 0
 1	 5	 3	 0
 1	 5	 4	 0
 1	 5	 5	 0
 1	 5	 6	 0
 1	 5	 7	 0
 1	 5	 8	 0
 1	 5	 9	 0
 1	 5	 10	 0
 1	 5	 11	 0
 1	 5	 12	 0
 1	 5	 13	 0
 1	 5	 14	 0
 1	 5	 15	 0
 1	 5	 16	 0
 1	 5	 17	 0
 1	 5	 18	 0
 1	 5	 19	 0
 1	 5	 20	 0
 1	 5	 21	 0
 1	 5	 22	 0
 1	 5	 23	 0
 1	 5	 24	 0
 1	 5	 25	 0
 1	 5	 26	 0
 1	 5	 27	 0
 1	 5	 28	 0
 1	 5	 29	 0
 1	 5	 30	 0
 1	 5	 31	 0
 1	 5	 32	 0
 1	 5	 33	 0
 1	 5	 34	 0
 1	 5	 35	 0
 1	 5	 36	 0
 1	 5	 37	 0
 1	 5	 38	 0
 1	 5	 39	 0
 1	 5	 40	 0
 1	 5	 41	 0
 1	 5	 42	 0
 1	 5	 43	 0
 1	 5	 44	 0
 1	 5	 45	 0
 1	 5	 46	 0
 1	 5	 47	 0
 1	 5	 48	 0
 1	 5	 49	 0
 1	 5	 50	 0
 1	 5	 51	 0
 1	 5	 52	 0
 1	 5	 53	 0
 1	 5	 54	 0
 1	 5	 55	 0
 1	 5	 56	 0
 1	 5	 57	 0
 1	 5	 58	 0
 1	 5	 59	 0
 1	 5	 60	 0
 1	 5	 61	 0
 1	 5	 62	 0
 1	 5	 63	 0
 1	 5	 64	 0
 1	 5	 65	 0
 1	 5	 66	 0
 1	 5	 67	 0
 1	 5	 68	 0
 1	 5	 69	 0
 1	 5	 70	 0
 1	 5	 71	 0
 1	 5	 72	 0
 1	 5	 73	 0
 1	 5	 74	 0
 1	 5	 75	 0
 1	 5	 76	 0
 1	 5	 77	 0
 1	 5	 78	 0
 1	 5	 79	 0
 1	 5	 80	 0
 1	 5	 81	 0
 1	 5	 82	 0
 1	 5	 83	 0
 1	 5	 84	 0
 1	 5	 85	 0
 1	 5	 86	 0
 1	 5	 87	 0
 1	 5	 88	 0
 1	 5	 89	 0
 1	 5	 90	 0
 1	 5	 91	 0
 1	 5	 92	 0
 1	 5	 93	 0
 1	 5	 94	 0
 1	 5	 95	 0
 1	 5	 96	 0
 1	 5	 97	 0
 1	 5	 98	 0
 1	 5	 99	 0
 1	 5	 100	 0
 1	 5	 101	 0
 1	 5	 102	 0
 1	 5	 103	 0
 1	 5	 104	 0
 1	 5	 105	 0
 1	 5	 106	 0
 1	 5	 107	 0
 1	 5	 108	 0
 1	 5	 109	 0
 1	 5	 110	 0
 1	 5	 111	 0
 1	 5	 112	 0
 1	 5	 113	 0
 1	 5	 114	 0
 1	 5	 115	 0
 1	 5	 116	 0
 1	 5	 117	 0
 1	 5	 118	 0
 1	 5	 119	 0
 1	 5	 120	 0
 1	 3	 1	 0
 1	 3	 2	 0
 1	 3	 3	 0
 1	 3	 4	 0
 1	 3	 5	 0
 1	 3	 6	 0
 1	 3	 7	 0
 1	 3	 8	 0
 1	 3	 9	 0
 1	 3	 10	 0
 1	 3	 11	 0
 1	 3	 12	 0
 1	 3	 13	 0
 1	 3	 14	 0
 1	 3	 15	 0
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 3	 102	 0
 1	 3	 103	 0
 1	 3	 104	 0
 1	 3	 105	 0
 1	 3	 106	 0
 1	 3	 107	 0
 1	 3	 108	 0
 1	 3	 109	 0
 1	 3	 110	 0
 1	 3	 111	 0
 1	 3	 112	 0
 1	 3	 113	 0
 1	 3	 114	 0
 1	 3	 115	 0
 1	 3	 116	 0
 1	 3	 117	 0
 1	 3	 1	 0
 1	 3	 2	 0
 1	 3	 3	 0
 1	 3	 4	 0
 1	 3	 5	 0
 1	 3	 6	 0
 1	 3	 7	 0
 1	 3	 8	 0
 1	 3	 9	 0
 1	 3	 10	 0
 1	 3	 11	 0
 1	 3	 12	 0
 1	 3	 13	 0
 1	 3	 14	 0
 1	 3	 15	 0
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 3	 102	 0
 1	 3	 103	 0
 1	 3	 104	 0
 1	 3	 105	 0
 1	 3	 106	 0
 1	 3	 107	 0
 1	 3	 108	 0
 1	 3	 109	 0
 1	 3	 110	 0
 1	 3	 111	 0
 1	 3	 112	 0
 1	 3	 113	 0
 1	 3	 114	 0
 1	 3	 115	 0
 1	 3	 116	 0
 1	 3	 117	 0
 1	 3	 1	 0
 1	 3	 2	 0
 1	 3	 3	 0
 1	 3	 4	 0
 1	 3	 5	 0
 1	 3	 6	 0
 1	 3	 7	 0
 1	 3	 8	 0
 1	 3	 9	 0
 1	 3	 10	 0
 1	 3	 11	 0
 1	 3	 12	 0
 1	 3	 13	 0
 1	 3	 14	 0
 1	 3	 15	 0
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
