block	 condition	 toneNum	 transition
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 3	 102	 0
 1	 3	 103	 0
 1	 3	 104	 0
 1	 3	 105	 0
 1	 3	 106	 0
 1	 3	 107	 0
 1	 3	 108	 0
 1	 4	 1	 68
 1	 4	 2	 68
 1	 4	 3	 68
 1	 4	 4	 68
 1	 4	 5	 68
 1	 4	 6	 68
 1	 4	 7	 68
 1	 4	 8	 68
 1	 4	 9	 68
 1	 4	 10	 68
 1	 4	 11	 68
 1	 4	 12	 68
 1	 4	 13	 68
 1	 4	 14	 68
 1	 4	 15	 68
 1	 4	 16	 68
 1	 4	 17	 68
 1	 4	 18	 68
 1	 4	 19	 68
 1	 4	 20	 68
 1	 4	 21	 68
 1	 4	 22	 68
 1	 4	 23	 68
 1	 4	 24	 68
 1	 4	 25	 68
 1	 4	 26	 68
 1	 4	 27	 68
 1	 4	 28	 68
 1	 4	 29	 68
 1	 4	 30	 68
 1	 4	 31	 68
 1	 4	 32	 68
 1	 4	 33	 68
 1	 4	 34	 68
 1	 4	 35	 68
 1	 4	 36	 68
 1	 4	 37	 68
 1	 4	 38	 68
 1	 4	 39	 68
 1	 4	 40	 68
 1	 4	 41	 68
 1	 4	 42	 68
 1	 4	 43	 68
 1	 4	 44	 68
 1	 4	 45	 68
 1	 4	 46	 68
 1	 4	 47	 68
 1	 4	 48	 68
 1	 4	 49	 68
 1	 4	 50	 68
 1	 4	 51	 68
 1	 4	 52	 68
 1	 4	 53	 68
 1	 4	 54	 68
 1	 4	 55	 68
 1	 4	 56	 68
 1	 4	 57	 68
 1	 4	 58	 68
 1	 4	 59	 68
 1	 4	 60	 68
 1	 4	 61	 68
 1	 4	 62	 68
 1	 4	 63	 68
 1	 4	 64	 68
 1	 4	 65	 68
 1	 4	 66	 68
 1	 4	 67	 68
 1	 4	 68	 68
 1	 4	 69	 68
 1	 4	 70	 68
 1	 4	 71	 68
 1	 4	 72	 68
 1	 4	 73	 68
 1	 4	 74	 68
 1	 4	 75	 68
 1	 4	 76	 68
 1	 4	 77	 68
 1	 4	 78	 68
 1	 4	 79	 68
 1	 4	 80	 68
 1	 4	 81	 68
 1	 4	 82	 68
 1	 4	 83	 68
 1	 4	 84	 68
 1	 4	 85	 68
 1	 4	 86	 68
 1	 4	 87	 68
 1	 4	 88	 68
 1	 4	 89	 68
 1	 4	 90	 68
 1	 4	 91	 68
 1	 4	 92	 68
 1	 4	 93	 68
 1	 4	 94	 68
 1	 4	 95	 68
 1	 4	 96	 68
 1	 4	 97	 68
 1	 4	 98	 68
 1	 4	 99	 68
 1	 4	 100	 68
 1	 4	 101	 68
 1	 4	 102	 68
 1	 4	 103	 68
 1	 4	 104	 68
 1	 4	 105	 68
 1	 4	 106	 68
 1	 4	 107	 68
 1	 4	 108	 68
 1	 4	 109	 68
 1	 4	 110	 68
 1	 4	 111	 68
 1	 4	 112	 68
 1	 4	 113	 68
 1	 4	 114	 68
 1	 4	 115	 68
 1	 4	 116	 68
 1	 4	 117	 68
 1	 4	 118	 68
 1	 4	 119	 68
 1	 4	 120	 68
 1	 3	 1	 0
 1	 3	 2	 0
 1	 3	 3	 0
 1	 3	 4	 0
 1	 3	 5	 0
 1	 3	 6	 0
 1	 3	 7	 0
 1	 3	 8	 0
 1	 3	 9	 0
 1	 3	 10	 0
 1	 3	 11	 0
 1	 3	 12	 0
 1	 3	 13	 0
 1	 3	 14	 0
 1	 3	 15	 0
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 3	 102	 0
 1	 3	 103	 0
 1	 3	 104	 0
 1	 7	 1	 90
 1	 7	 2	 90
 1	 7	 3	 90
 1	 7	 4	 90
 1	 7	 5	 90
 1	 7	 6	 90
 1	 7	 7	 90
 1	 7	 8	 90
 1	 7	 9	 90
 1	 7	 10	 90
 1	 7	 11	 90
 1	 7	 12	 90
 1	 7	 13	 90
 1	 7	 14	 90
 1	 7	 15	 90
 1	 7	 16	 90
 1	 7	 17	 90
 1	 7	 18	 90
 1	 7	 19	 90
 1	 7	 20	 90
 1	 7	 21	 90
 1	 7	 22	 90
 1	 7	 23	 90
 1	 7	 24	 90
 1	 7	 25	 90
 1	 7	 26	 90
 1	 7	 27	 90
 1	 7	 28	 90
 1	 7	 29	 90
 1	 7	 30	 90
 1	 7	 31	 90
 1	 7	 32	 90
 1	 7	 33	 90
 1	 7	 34	 90
 1	 7	 35	 90
 1	 7	 36	 90
 1	 7	 37	 90
 1	 7	 38	 90
 1	 7	 39	 90
 1	 7	 40	 90
 1	 7	 41	 90
 1	 7	 42	 90
 1	 7	 43	 90
 1	 7	 44	 90
 1	 7	 45	 90
 1	 7	 46	 90
 1	 7	 47	 90
 1	 7	 48	 90
 1	 7	 49	 90
 1	 7	 50	 90
 1	 7	 51	 90
 1	 7	 52	 90
 1	 7	 53	 90
 1	 7	 54	 90
 1	 7	 55	 90
 1	 7	 56	 90
 1	 7	 57	 90
 1	 7	 58	 90
 1	 7	 59	 90
 1	 7	 60	 90
 1	 7	 61	 90
 1	 7	 62	 90
 1	 7	 63	 90
 1	 7	 64	 90
 1	 7	 65	 90
 1	 7	 66	 90
 1	 7	 67	 90
 1	 7	 68	 90
 1	 7	 69	 90
 1	 7	 70	 90
 1	 7	 71	 90
 1	 7	 72	 90
 1	 7	 73	 90
 1	 7	 74	 90
 1	 7	 75	 90
 1	 7	 76	 90
 1	 7	 77	 90
 1	 7	 78	 90
 1	 7	 79	 90
 1	 7	 80	 90
 1	 7	 81	 90
 1	 7	 82	 90
 1	 7	 83	 90
 1	 7	 84	 90
 1	 7	 85	 90
 1	 7	 86	 90
 1	 7	 87	 90
 1	 7	 88	 90
 1	 7	 89	 90
 1	 7	 90	 90
 1	 7	 91	 90
 1	 7	 92	 90
 1	 7	 93	 90
 1	 7	 94	 90
 1	 7	 95	 90
 1	 7	 96	 90
 1	 7	 97	 90
 1	 7	 98	 90
 1	 7	 99	 90
 1	 7	 100	 90
 1	 7	 101	 90
 1	 7	 102	 90
 1	 7	 103	 90
 1	 7	 104	 90
 1	 7	 105	 90
 1	 7	 106	 90
 1	 7	 107	 90
 1	 7	 108	 90
 1	 7	 109	 90
 1	 2	 1	 62
 1	 2	 2	 62
 1	 2	 3	 62
 1	 2	 4	 62
 1	 2	 5	 62
 1	 2	 6	 62
 1	 2	 7	 62
 1	 2	 8	 62
 1	 2	 9	 62
 1	 2	 10	 62
 1	 2	 11	 62
 1	 2	 12	 62
 1	 2	 13	 62
 1	 2	 14	 62
 1	 2	 15	 62
 1	 2	 16	 62
 1	 2	 17	 62
 1	 2	 18	 62
 1	 2	 19	 62
 1	 2	 20	 62
 1	 2	 21	 62
 1	 2	 22	 62
 1	 2	 23	 62
 1	 2	 24	 62
 1	 2	 25	 62
 1	 2	 26	 62
 1	 2	 27	 62
 1	 2	 28	 62
 1	 2	 29	 62
 1	 2	 30	 62
 1	 2	 31	 62
 1	 2	 32	 62
 1	 2	 33	 62
 1	 2	 34	 62
 1	 2	 35	 62
 1	 2	 36	 62
 1	 2	 37	 62
 1	 2	 38	 62
 1	 2	 39	 62
 1	 2	 40	 62
 1	 2	 41	 62
 1	 2	 42	 62
 1	 2	 43	 62
 1	 2	 44	 62
 1	 2	 45	 62
 1	 2	 46	 62
 1	 2	 47	 62
 1	 2	 48	 62
 1	 2	 49	 62
 1	 2	 50	 62
 1	 2	 51	 62
 1	 2	 52	 62
 1	 2	 53	 62
 1	 2	 54	 62
 1	 2	 55	 62
 1	 2	 56	 62
 1	 2	 57	 62
 1	 2	 58	 62
 1	 2	 59	 62
 1	 2	 60	 62
 1	 2	 61	 62
 1	 2	 62	 62
 1	 2	 63	 62
 1	 2	 64	 62
 1	 2	 65	 62
 1	 2	 66	 62
 1	 2	 67	 62
 1	 2	 68	 62
 1	 2	 69	 62
 1	 2	 70	 62
 1	 2	 71	 62
 1	 2	 72	 62
 1	 2	 73	 62
 1	 2	 74	 62
 1	 2	 75	 62
 1	 2	 76	 62
 1	 2	 77	 62
 1	 2	 78	 62
 1	 2	 79	 62
 1	 2	 80	 62
 1	 2	 81	 62
 1	 2	 82	 62
 1	 2	 83	 62
 1	 2	 84	 62
 1	 2	 85	 62
 1	 2	 86	 62
 1	 2	 87	 62
 1	 2	 88	 62
 1	 2	 89	 62
 1	 2	 90	 62
 1	 2	 91	 62
 1	 2	 92	 62
 1	 2	 93	 62
 1	 2	 94	 62
 1	 2	 95	 62
 1	 2	 96	 62
 1	 2	 97	 62
 1	 2	 98	 62
 1	 2	 99	 62
 1	 2	 100	 62
 1	 2	 101	 62
 1	 3	 1	 0
 1	 3	 2	 0
 1	 3	 3	 0
 1	 3	 4	 0
 1	 3	 5	 0
 1	 3	 6	 0
 1	 3	 7	 0
 1	 3	 8	 0
 1	 3	 9	 0
 1	 3	 10	 0
 1	 3	 11	 0
 1	 3	 12	 0
 1	 3	 13	 0
 1	 3	 14	 0
 1	 3	 15	 0
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 6	 1	 8.700000e+01
 1	 6	 2	 8.700000e+01
 1	 6	 3	 8.700000e+01
 1	 6	 4	 8.700000e+01
 1	 6	 5	 8.700000e+01
 1	 6	 6	 8.700000e+01
 1	 6	 7	 8.700000e+01
 1	 6	 8	 8.700000e+01
 1	 6	 9	 8.700000e+01
 1	 6	 10	 8.700000e+01
 1	 6	 11	 8.700000e+01
 1	 6	 12	 8.700000e+01
 1	 6	 13	 8.700000e+01
 1	 6	 14	 8.700000e+01
 1	 6	 15	 8.700000e+01
 1	 6	 16	 8.700000e+01
 1	 6	 17	 8.700000e+01
 1	 6	 18	 8.700000e+01
 1	 6	 19	 8.700000e+01
 1	 6	 20	 8.700000e+01
 1	 6	 21	 8.700000e+01
 1	 6	 22	 8.700000e+01
 1	 6	 23	 8.700000e+01
 1	 6	 24	 8.700000e+01
 1	 6	 25	 8.700000e+01
 1	 6	 26	 8.700000e+01
 1	 6	 27	 8.700000e+01
 1	 6	 28	 8.700000e+01
 1	 6	 29	 8.700000e+01
 1	 6	 30	 8.700000e+01
 1	 6	 31	 8.700000e+01
 1	 6	 32	 8.700000e+01
 1	 6	 33	 8.700000e+01
 1	 6	 34	 8.700000e+01
 1	 6	 35	 8.700000e+01
 1	 6	 36	 8.700000e+01
 1	 6	 37	 8.700000e+01
 1	 6	 38	 8.700000e+01
 1	 6	 39	 8.700000e+01
 1	 6	 40	 8.700000e+01
 1	 6	 41	 8.700000e+01
 1	 6	 42	 8.700000e+01
 1	 6	 43	 8.700000e+01
 1	 6	 44	 8.700000e+01
 1	 6	 45	 8.700000e+01
 1	 6	 46	 8.700000e+01
 1	 6	 47	 8.700000e+01
 1	 6	 48	 8.700000e+01
 1	 6	 49	 8.700000e+01
 1	 6	 50	 8.700000e+01
 1	 6	 51	 8.700000e+01
 1	 6	 52	 8.700000e+01
 1	 6	 53	 8.700000e+01
 1	 6	 54	 8.700000e+01
 1	 6	 55	 8.700000e+01
 1	 6	 56	 8.700000e+01
 1	 6	 57	 8.700000e+01
 1	 6	 58	 8.700000e+01
 1	 6	 59	 8.700000e+01
 1	 6	 60	 8.700000e+01
 1	 6	 61	 8.700000e+01
 1	 6	 62	 8.700000e+01
 1	 6	 63	 8.700000e+01
 1	 6	 64	 8.700000e+01
 1	 6	 65	 8.700000e+01
 1	 6	 66	 8.700000e+01
 1	 6	 67	 8.700000e+01
 1	 6	 68	 8.700000e+01
 1	 6	 69	 8.700000e+01
 1	 6	 70	 8.700000e+01
 1	 6	 71	 8.700000e+01
 1	 6	 72	 8.700000e+01
 1	 6	 73	 8.700000e+01
 1	 6	 74	 8.700000e+01
 1	 6	 75	 8.700000e+01
 1	 6	 76	 8.700000e+01
 1	 6	 77	 8.700000e+01
 1	 6	 78	 8.700000e+01
 1	 6	 79	 8.700000e+01
 1	 6	 80	 8.700000e+01
 1	 6	 81	 8.700000e+01
 1	 6	 82	 8.700000e+01
 1	 6	 83	 8.700000e+01
 1	 6	 84	 8.700000e+01
 1	 6	 85	 8.700000e+01
 1	 6	 86	 8.700000e+01
 1	 6	 87	 8.700000e+01
 1	 6	 88	 8.700000e+01
 1	 6	 89	 8.700000e+01
 1	 6	 90	 8.700000e+01
 1	 6	 91	 8.700000e+01
 1	 6	 92	 8.700000e+01
 1	 6	 93	 8.700000e+01
 1	 6	 94	 8.700000e+01
 1	 6	 95	 8.700000e+01
 1	 6	 96	 8.700000e+01
 1	 6	 97	 8.700000e+01
 1	 6	 98	 8.700000e+01
 1	 6	 99	 8.700000e+01
 1	 6	 100	 8.700000e+01
 1	 6	 101	 8.700000e+01
 1	 6	 102	 8.700000e+01
 1	 6	 103	 8.700000e+01
 1	 6	 104	 8.700000e+01
 1	 6	 105	 8.700000e+01
 1	 6	 106	 8.700000e+01
 1	 3	 1	 0
 1	 3	 2	 0
 1	 3	 3	 0
 1	 3	 4	 0
 1	 3	 5	 0
 1	 3	 6	 0
 1	 3	 7	 0
 1	 3	 8	 0
 1	 3	 9	 0
 1	 3	 10	 0
 1	 3	 11	 0
 1	 3	 12	 0
 1	 3	 13	 0
 1	 3	 14	 0
 1	 3	 15	 0
 1	 3	 16	 0
 1	 3	 17	 0
 1	 3	 18	 0
 1	 3	 19	 0
 1	 3	 20	 0
 1	 3	 21	 0
 1	 3	 22	 0
 1	 3	 23	 0
 1	 3	 24	 0
 1	 3	 25	 0
 1	 3	 26	 0
 1	 3	 27	 0
 1	 3	 28	 0
 1	 3	 29	 0
 1	 3	 30	 0
 1	 3	 31	 0
 1	 3	 32	 0
 1	 3	 33	 0
 1	 3	 34	 0
 1	 3	 35	 0
 1	 3	 36	 0
 1	 3	 37	 0
 1	 3	 38	 0
 1	 3	 39	 0
 1	 3	 40	 0
 1	 3	 41	 0
 1	 3	 42	 0
 1	 3	 43	 0
 1	 3	 44	 0
 1	 3	 45	 0
 1	 3	 46	 0
 1	 3	 47	 0
 1	 3	 48	 0
 1	 3	 49	 0
 1	 3	 50	 0
 1	 3	 51	 0
 1	 3	 52	 0
 1	 3	 53	 0
 1	 3	 54	 0
 1	 3	 55	 0
 1	 3	 56	 0
 1	 3	 57	 0
 1	 3	 58	 0
 1	 3	 59	 0
 1	 3	 60	 0
 1	 3	 61	 0
 1	 3	 62	 0
 1	 3	 63	 0
 1	 3	 64	 0
 1	 3	 65	 0
 1	 3	 66	 0
 1	 3	 67	 0
 1	 3	 68	 0
 1	 3	 69	 0
 1	 3	 70	 0
 1	 3	 71	 0
 1	 3	 72	 0
 1	 3	 73	 0
 1	 3	 74	 0
 1	 3	 75	 0
 1	 3	 76	 0
 1	 3	 77	 0
 1	 3	 78	 0
 1	 3	 79	 0
 1	 3	 80	 0
 1	 3	 81	 0
 1	 3	 82	 0
 1	 3	 83	 0
 1	 3	 84	 0
 1	 3	 85	 0
 1	 3	 86	 0
 1	 3	 87	 0
 1	 3	 88	 0
 1	 3	 89	 0
 1	 3	 90	 0
 1	 3	 91	 0
 1	 3	 92	 0
 1	 3	 93	 0
 1	 3	 94	 0
 1	 3	 95	 0
 1	 3	 96	 0
 1	 3	 97	 0
 1	 3	 98	 0
 1	 3	 99	 0
 1	 3	 100	 0
 1	 3	 101	 0
 1	 3	 102	 0
 1	 3	 103	 0
 1	 3	 104	 0
 1	 3	 105	 0
 1	 3	 106	 0
 1	 3	 107	 0
 1	 3	 108	 0
 1	 2	 1	 72
 1	 2	 2	 72
 1	 2	 3	 72
 1	 2	 4	 72
 1	 2	 5	 72
 1	 2	 6	 72
 1	 2	 7	 72
 1	 2	 8	 72
 1	 2	 9	 72
 1	 2	 10	 72
 1	 2	 11	 72
 1	 2	 12	 72
 1	 2	 13	 72
 1	 2	 14	 72
 1	 2	 15	 72
 1	 2	 16	 72
 1	 2	 17	 72
 1	 2	 18	 72
 1	 2	 19	 72
 1	 2	 20	 72
 1	 2	 21	 72
 1	 2	 22	 72
 1	 2	 23	 72
 1	 2	 24	 72
 1	 2	 25	 72
 1	 2	 26	 72
 1	 2	 27	 72
 1	 2	 28	 72
 1	 2	 29	 72
 1	 2	 30	 72
 1	 2	 31	 72
 1	 2	 32	 72
 1	 2	 33	 72
 1	 2	 34	 72
 1	 2	 35	 72
 1	 2	 36	 72
 1	 2	 37	 72
 1	 2	 38	 72
 1	 2	 39	 72
 1	 2	 40	 72
 1	 2	 41	 72
 1	 2	 42	 72
 1	 2	 43	 72
 1	 2	 44	 72
 1	 2	 45	 72
 1	 2	 46	 72
 1	 2	 47	 72
 1	 2	 48	 72
 1	 2	 49	 72
